10.45.137.31 | SUCCESS | rc=0 >>
    id    | clubid  
 20727234 | 2257234
 46067288 | 2257234
   117151 | 2257234
 54097155 | 2257234
 14157298 |  207263
  1877301 | 2257234
 31397263 |  207263
 14647289 | 2257234
 27697301 | 2257234
 40037228 | 2257234
 96037150 |  207263
 34877342 |  207263
  4477342 |  207263
 17157293 |  207263
  1877263 |  207263
 33007263 |  207263
  2367298 |  207263
 73187150 | 2257234
 73267150 |  207263
 14147238 | 2257234
 95367150 |  207263
 55928123 |  208123
 14807287 | 2257234
 15348123 |  208123
 37417263 | 2257234
 83088123 |  208123
 83508123 |  208123
 16877222 | 2257234
 83438123 |  208123
    98123 |  208123
 83448123 |  208123
 83418123 |  208123
 92817150 | 2257234
 21897241 | 2257234
 82878123 |  208123
 82958123 |  208123
 83458123 |  208123
 83468123 |  208123
 84098123 |  208123
 83638123 |  208123
 84148123 |  208123
  8417235 | 2257234
  4507162 | 2257234
 86528123 |  208123
 94287150 | 2257234
 84138123 |  208123
 16337263 |  207263
  2167302 | 2257234
  5547150 | 2257234
 83018123 |  208123
 82988123 |  208123
 83098123 |  208123
 83058123 |  208123
 83048123 |  208123
 83028123 |  208123
 83068123 |  208123
 82928123 |  208123
 83668123 |  208123
 83038123 |  208123
 82888123 |  208123
 13057302 | 2257234
 82978123 |  208123
 83078123 |  208123
 83008123 |  208123
   468123 |  208123
 82998123 |  208123
 83108123 |  208123
 82968123 |  208123
  5317301 | 2257234
 61468124 |  208123
 31187294 | 2257234
 47278124 |  208123
  3447286 | 2257234
 22607263 |  207263
  7547342 | 2257234
 95277150 | 2257234
    67151 | 2257234
 94957150 | 2257234
 23527221 | 2257234
 94587150 |  207263
  2717301 | 2257234
  8238123 |  208123
 96007150 |  207263
   918123 |  208123
  5927242 | 2257234
 31757297 | 2257234
 30897302 | 2257234
   497299 | 2257234
(98 rows)
10.97.11.230 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.138.83 | SUCCESS | rc=0 >>
    id     | clubid  
-----------+---------
    758062 |  138062
 165718009 |  648099
 136138011 |  138062
 161898009 |  648099
  66878067 | 1498067
 160488009 |  648099
 165308009 |  648099
    878086 |  628099
  60268007 |  138062
  80088009 |  628099
   8368067 | 1498067
  80058009 |  628099
  80108009 |  628099
 165338009 |  648099
 161428009 |  648099
 165678009 |  648099
 165118009 |  138062
  12298062 |  138062
 121578062 | 1498067
 159898009 |  648099
  80028009 |  628099
  63768029 | 1498067
 162548009 |  648099
  15688007 |  628099
 130208011 |  648099
  80038009 |  628099
    318067 | 1498067
 162428009 |  648099
  14498024 |  138062
  68918067 | 1498067
 161388009 |  648099
 130378011 |   28006
 114488062 |  138062
  43578067 | 1498067
   2178083 |  138062
  64568067 | 1498067
 161688009 |   28006
    298062 |  138062
  16598062 |  138062
 163168009 |   28006
 161718009 |  648099
  67618067 | 1498067
  46958062 |  138062
     48006 |  138062
   1908024 | 1498067
  65408067 | 1498067
  60858006 |   28006
  68568067 | 1498067
  44958062 |  138062
 159918009 |  138062
  66098006 |   28006
   4878027 |  648099
  23598009 |  138062
  73918027 |  648099
  72178067 | 1498067
  20148006 |   28006
  84988029 |  138062
   3218029 |  138062
  51418099 |  648099
  13508027 |  138062
   2248024 | 4038011
 165038009 |  648099
 134328011 |  138062
  63638024 |  138062
  61938067 | 1498067
  65228067 | 1498067
   2548027 |  138062
   2958025 |  138062
   2338062 |  138062
  31568086 |  648099
 110368024 |  138062
  63368011 |  648099
  64608067 | 1498067
  50698062 | 1498067
   3188067 | 1498067
  41248029 |  138062
  65758067 | 1498067
  74498024 |   28006
 165468009 |  648099
 103148025 | 1498067
    958027 | 1498067
  65928006 |   28006
   8388006 |   28006
  66108006 |   28006
  66158006 |   28006
 110128024 | 1498067
  92018026 | 1498067
   1298011 |   28006
  37238011 | 1498067
  78008024 |  138062
  48218006 |   28006
 147518011 | 4038011
  65688006 |   28006
  65808006 |   28006
  16968006 |   28006
 145248011 | 4038011
  65918006 |   28006
    498006 |   28006
 147088011 | 4038011
 147078011 | 4038011
 109218025 |   28006
 145908011 | 4038011
 145898011 | 4038011
  63368028 |  648099
 145938011 | 4038011
 145958011 | 4038011
 147818011 |   28006
  83998029 |  138062
   1998024 | 1498067
 115038024 |  138062
 146078011 | 4038011
  52928011 |   28006
 146068011 | 4038011
   3948067 | 1498067
 123398062 |  138062
  46128062 |  138062
   8118062 |  138062
   5758062 |  138062
  62268062 |  138062
  66198067 |  648099
  68148067 | 1498067
  18938067 |  648099
  69758067 | 1498067
  66828067 | 1498067
  65888067 | 1498067
  69808067 | 1498067
  67748067 | 1498067
  57938062 |  138062
  64638067 | 1498067
  22678062 |  138062
  64588067 | 1498067
  71248067 | 1498067
  71398067 | 1498067
  42798062 |  138062
  69458067 | 1498067
  32418067 | 1498067
  22758062 |  138062
  67548067 | 1498067
  85848086 |  648099
  61698083 |  648099
  26308083 |  648099
  27078099 |  628099
  65488099 |  628099
  26248099 |  628099
  27228099 |  628099
  27048099 |  628099
  69258099 |  628099
  65508099 |  628099
  27238099 |  628099
  69128099 |  628099
  69418099 |  628099
  69158099 |  628099
  69148099 |  628099
  27128099 |  628099
  27258099 |  628099
  69238099 |  628099
  69248099 |  628099
  69108099 |  628099
  69228099 |  628099
  69138099 |  628099
  69198099 |  628099
  69168099 |  628099
  69218099 |  628099
  69268099 |  628099
  69278099 |  628099
  69398099 |  628099
  27098099 |  628099
  67188099 |  648099
  32868099 |  648099
  54178099 |  138062
  51158099 |  648099
   3478086 |  648099
  69208099 |  628099
  20938099 |  628099
   4928086 |  648099
  90238086 |  648099
  69178099 |  628099
  69118099 |  628099
  92368086 |  648099
  52368099 |  648099
  90968086 |  648099
  60768083 |  648099
   2728086 |  648099
  25098099 |  628099
  85838086 |  648099
  64028099 |  628099
(186 rows)
10.45.139.124 | SUCCESS | rc=0 >>
    id     | clubid  
-----------+---------
   4088008 |   17947
 112077955 |  167868
 138887851 | 3837851
    757989 | 2297990
  10737990 | 2297990
  57837869 |  167868
    137988 | 2297990
  31947972 |   17947
  43887844 |   17947
  32437990 | 2297990
   1827864 |  167868
     67865 |   17947
    618008 |   17947
  26017997 |   17947
  50987870 | 3837851
 141637851 |  167868
 141567851 |  167868
  51827990 |   17947
   7087990 | 2297990
    227867 |   17947
   6627986 | 2297990
   8847864 |  167868
   8798008 | 3837851
 113867955 | 3837851
  56567990 | 2297990
 144267851 | 2297990
  12177955 | 3837851
   2147970 |   17947
   7317997 | 2297990
 137327851 |  167868
   3037845 |  167868
   5897864 | 3837851
  25117958 | 2297990
  77767867 | 3837851
  52697864 |  167868
  48337868 | 3837851
 113117955 |  167868
  51987864 | 3837851
 146037851 |  167868
  26697988 | 2297990
  28597958 |   17947
  22477989 | 3837851
  17007989 | 2297990
    117988 |   17947
   1848008 |   17947
  13797864 |  167868
   5828008 | 2297990
  74727947 |   17947
 146117851 |  167868
   7767870 |  167868
   2357947 | 2297990
  29417956 |  167868
 141047851 |  167868
  10077987 | 2297990
  18627969 |   17947
   6347969 | 3837851
  39127947 | 3837851
  22417972 |   17947
  48627845 | 2297990
  10397997 |   17947
   3987845 |  167868
   3417988 |   17947
 142027851 | 2297990
  48287970 |   17947
   5967869 | 3837851
   3927971 |   17947
 129497851 | 3837851
  29877869 | 3837851
 123887851 |  167868
  23187866 | 3837851
  75957851 |   17947
  18977845 | 3837851
  35937865 |  167868
  30977969 | 2297990
  19267868 |  167868
  13537947 |   17947
   3497844 |  167868
   6927868 |  167868
  15907989 | 2297990
   1087870 |  167868
   3907844 |  167868
  66537865 |  167868
   3087869 |  167868
     67986 | 2297990
   1667843 |  167868
 133727851 | 3837851
   8577866 |  167868
 132957851 | 3837851
  64987868 | 3837851
 129867851 | 3837851
 132397851 |  167868
   4427957 |   17947
  73187845 |  167868
    537868 | 3837851
 141677851 |  167868
  11327989 |   17947
  88907956 | 5187851
  60397845 | 3837851
   2287969 |   17947
  82397955 | 3837851
  15427955 | 1557947
  61297967 |   17947
  37717843 |   17947
  16677843 |   17947
  28277957 |   17947
   7947972 |   17947
 132827851 | 2297990
 141127851 |  167868
   6157968 |   17947
  21307867 |  167868
   5617867 |  167868
  18427867 |  167868
  81697845 |  167868
   2967989 | 2297990
   1327868 |  167868
   4528008 |   17947
   5727989 | 5187851
   1697969 | 3837851
    187955 |   17947
  12547844 |   17947
  23147988 | 2297990
    447955 | 3837851
    597845 |   17947
   7887957 | 3837851
    357958 | 3837851
   4347947 | 3837851
 112637955 | 1557947
  74247955 |   17947
  22607969 |   17947
 112737955 |  167868
  62477947 |   17947
  49197969 | 3837851
  32687947 | 1557947
  25207957 | 1557947
  12437967 | 3837851
   1037958 |   17947
 111607955 | 1557947
  58017968 | 3837851
  12417971 |  167868
  11137988 | 2297990
  63927986 | 2297990
  39997986 | 3837851
  65887986 | 2297990
  65947986 | 2297990
    607988 | 3837851
  61627987 | 3837851
  72737986 | 3837851
   6937987 | 2297990
  10277987 | 3837851
  13348008 | 3837851
  13408008 |  167868
   9088008 | 3837851
  15168010 | 2297990
   1158008 | 2297990
  16157986 | 2297990
    957990 | 3837851
  64277986 | 2297990
  20747989 | 5187851
(158 rows)
10.45.138.100 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.3 | SUCCESS | rc=0 >>
    id     | clubid  
-----------+---------
   1028142 | 1108140
 117278101 |   28100
  23088142 | 1108140
    328100 |   28100
  27548101 |   28100
 116788101 | 1108140
   5308098 | 1108140
 119348101 | 1108140
  23498098 | 1108140
    458103 |   28100
   6938125 |  128125
    828118 | 1108140
  25548101 |   28100
 122618101 | 4968101
 122638101 | 4968101
  21768101 | 1108140
  16978100 |   28100
  59018101 |   28100
  12998142 | 1108140
  15528101 | 1108140
 122088101 |   28100
    958142 | 1108140
   4098101 | 1108140
  11768103 | 1108140
     48100 |   28100
  87508101 |   28100
    758101 |   28100
  11548101 |   28100
 121868101 | 1108140
 122678101 | 4968101
  68028101 |   28100
 122668101 | 4968101
 122688101 | 4968101
 122698101 | 4968101
   2148122 | 1108140
   1558101 |   28100
   7388121 |   28100
  47368098 |   28100
    358100 | 1108140
  83518103 |   28100
   1938098 | 1108140
  19338121 |   28100
    118121 |   28100
   9858100 |   28100
   1698101 |   28100
 103258100 |   28100
  71078100 | 1108140
  84398100 |   28100
  60378101 | 1108140
 103248100 |   28100
  84388100 |   28100
  84328100 |   28100
 108828101 |   28100
 109478101 |   28100
 109508101 | 2318101
  97048103 | 2318101
   1108103 | 1108140
   1718103 |   28100
  12138098 | 1108140
  73958098 |   28100
  41078098 | 1108140
  35708121 |   28100
   4458098 | 1108140
   2968121 |   28100
   2308121 | 1108140
  72848121 |   28100
   1678118 |  128125
  35498118 | 1108140
  61648118 |  128125
  61898125 |  128125
  61968125 |  128125
  61478125 |  128125
   2318125 |  128125
  20078125 |  128125
  66758125 |  128125
  61888125 |  128125
  45688118 | 1108140
    978118 | 1108140
  64158125 |  128125
  61798125 |  128125
  61678125 |  128125
  18508125 |  128125
  62558125 |  128125
  71748118 |  128125
  71718118 |  128125
  71708118 |  128125
  60998125 |  128125
   4308125 |  128125
   3228125 |  128125
  64148125 |  128125
  61808125 |  128125
  28918125 |  128125
   6468125 |  128125
  81448142 | 2318101
  81378142 | 2318101
  81428142 | 2318101
  81468142 | 2318101
  81418142 | 2318101
   3568142 | 1108140
   3918142 | 1108140
  81528142 | 2318101
   2158140 | 1108140
   4018142 | 1108140
   1948142 | 1108140
  60648142 | 1108140
   6818142 | 1108140
  81408142 | 2318101
   4248140 | 1108140
  27028142 | 1108140
   2568142 | 1108140
  81458142 | 2318101
   7208142 | 1108140
(112 rows)
10.97.12.53 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.38 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.109 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.37 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.230 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.88 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.140 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.80 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.97 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.72 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.213 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.76 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.101 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.93 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.224 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.60 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.104 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.76 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.3 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.226 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.118 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.149 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.8.114 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.203 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.222 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.193 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.24 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.31 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.68 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.123 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.152 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.214 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.21 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.244 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.167 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.86 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.19 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.139 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
  298796 |  88796
  308796 |  88796
 3008796 |  88796
   98796 |  28796
 3138796 |  28796
 1898796 |  28796
 2968796 |  88796
 2828796 |  28796
 2978796 |  88796
 3408796 |  28796
  348796 |  88796
 3188796 |  28796
 2878796 |  28796
 3418796 |  28796
  518796 |  88796
  898796 |  28796
 3238796 |  28796
  548796 |  88796
  378796 |  28796
  978796 |  28796
  488796 |  88796
  318796 |  88796
  248796 |  28796
  648796 |  28796
 3438796 |  28796
 2778796 |  88796
 3358796 |  28796
 1888796 |  28796
 1378796 |  28796
  638796 |  28796
 1398796 |  88796
 2138796 |  28796
 2848796 |  28796
 1638796 |  28796
  718796 |  28796
 3118796 |  28796
 2548796 |  28796
 3018796 |  88796
  498796 |  28796
 1348796 |  28796
  208796 |  28796
 3038796 |  88796
 3028796 |  88796
 3488796 |  88796
 3508796 |  88796
 2948796 |  28796
  118796 |  28796
 3458796 |  28796
 3428796 |  28796
(49 rows)
10.45.137.249 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.5 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.72 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
  198793 |  28793
  268793 |  28793
 2138793 |  28793
   18793 |  28793
  618793 |  28793
  808793 |  28793
 1368793 |  28793
 1188793 |  28793
  168793 |  28793
  278793 |  28793
 1888793 |  28793
  128793 |  28793
(12 rows)
10.97.10.149 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.128 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.161 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.136.54 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
 4388792 |  68792
  278792 |  68792
  618792 |  28792
 5428792 |  28792
  358792 |  68792
  118792 |  28792
  238792 |  68792
  468792 |  28792
 4808792 |  68792
  538792 |  28792
 4748792 |  68792
 1928792 |  28792
  758792 |  68792
  788792 |  28792
 4448792 |  68792
 2138792 |  28792
  948792 |  68792
 5728792 |  28792
 4958792 |  68792
   38792 |  28792
 5048792 |  68792
 5378792 |  28792
 4368792 |  68792
  858792 |  68792
  598792 |  68792
 1068792 |  28792
 4358792 |  68792
 4998792 |  68792
 5278792 |  68792
 1018792 |  28792
 1328792 |  68792
 1958792 |  28792
 2908792 |  68792
  298792 |  68792
  778792 |  68792
 5958792 |  28792
 5208792 |  68792
 3278792 |  68792
 6108792 |  28792
 3398792 |  28792
  368792 |  28792
 1038792 |  28792
 5348792 |  28792
 2998792 |  68792
 3428792 |  28792
 1148792 |  28792
 3438792 |  28792
  198792 |  68792
  628792 |  68792
  988792 |  68792
  478792 |  28792
 6968792 |  28792
 7008792 |  28792
 6948792 |  28792
 3268792 |  68792
  408792 |  68792
 2678792 |  68792
(57 rows)
10.97.12.249 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.32 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.153 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.204 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
 3178797 |  18797
 5368797 |  18797
 5328797 |  18797
  708797 |  18797
 3228797 |  18797
  298797 |  18797
 2438797 |  18797
 5358797 |  18797
  688797 |  18797
  928797 |  18797
 5348797 |  18797
 5338797 |  18797
 5308797 |  18797
 4888797 |  18797
 1328797 |  18797
 1988797 |  18797
 1108797 |  18797
 4318797 |  18797
  678797 |  18797
  888797 |  18797
   78797 |  18797
  248797 |  18797
 1378797 |  18797
 2328797 |  18797
 2018797 |  18797
 2558797 |  18797
 2948797 |  18797
 3008797 |  18797
 4858797 |  18797
 4898797 |  18797
 1228797 |  18797
 4908797 |  18797
 4868797 |  18797
  348797 |  18797
 3378797 |  18797
 4008797 |  18797
 5218797 |  18797
 4298797 |  18797
  778797 |  18797
  138797 |  18797
(40 rows)
10.97.11.160 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.108 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.215 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.129 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.8.181 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.102 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.9.226 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.8.241 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.191 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.9.27 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.210 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.252 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.12.14 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.245 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.8.142 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.87 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.137.77 | SUCCESS | rc=0 >>
    id    | clubid 
----------+--------
  4608701 | 108701
  4638701 | 108701
  4168701 | 108701
  2428701 | 108701
  1498644 |  18644
  4618701 | 108701
  3378644 |  18644
  1138701 |  18680
  3368644 |  18644
    88701 | 108701
  1478644 |  18644
  2828679 |  18661
  1048679 |  18644
  1188644 |  18644
   898679 |  18644
  2838644 |  18644
   948662 |  18644
  3308697 | 108701
  1108661 |  18661
   238644 |  18644
 27788644 |  18680
  1888696 |  18661
  1638664 |  18661
  1308647 |  18661
   418693 |  18680
   298701 | 108701
  5988647 |  18680
   358647 | 108701
  1318680 |  18680
   378679 |  18661
   478675 |  18680
   298647 |  18644
  2548666 |  18680
   488661 |  18661
  1088701 |  18680
   278666 |  18680
   398701 |  18680
    78701 | 108701
   168680 |  18680
  1458644 |  18644
    38666 |  18644
   498665 |  18661
  1728703 |  18644
   328644 |  18644
  1468675 |  18680
   608679 |  18661
   768661 |  18661
   148665 | 108701
   408665 |  18661
   128665 | 108701
  2678666 |  18680
   978663 | 108701
  1338663 |  18644
  3238663 |  18644
  1758663 |  18644
   248663 |  18680
   898663 | 108701
   198664 |  18644
   688664 |  18680
   888664 |  18644
  1978664 |  18680
  4508664 |  18680
  4388664 |  18661
   268661 |  18644
  1948661 |  18661
   438661 |  18644
   288661 |  18661
  4408661 |  18661
  1458662 | 108701
   588662 |  18644
   308662 |  18680
    88662 | 108701
  4098662 | 108701
  3568662 |  18644
  1178662 |  18644
   568662 |  18644
  4908662 |  18644
  4538662 |  18644
  1768676 |  18661
  1798676 |  18644
   198676 |  18680
  3158674 |  18680
   488674 | 108701
    68674 |  18680
    38675 |  18680
  1858679 |  18644
   218679 |  18644
   658679 | 108701
   338679 |  18644
  1018679 |  18661
   358679 |  18680
   198680 |  18680
   338680 | 108701
  6848680 |  18680
  2708680 |  18680
  1568680 | 108701
    18680 |  18680
   228680 |  18680
    68680 |  18680
  1858680 | 108701
   448680 |  18680
  1828677 |  18644
  4078677 |  18644
   138696 |  18661
    68696 | 108701
   318696 |  18661
   118696 |  18644
   228703 |  18680
   668703 |  18644
  1608703 | 108701
  2098693 |  18680
  2108693 |  18680
  3508693 |  18644
  1538693 |  18680
  1488694 | 108701
  3138694 |  18644
  2818694 |  18644
   978701 | 108701
   358701 | 108701
  2348701 | 108701
  4648701 | 108701
  2318701 | 108701
  2358701 | 108701
  2338701 | 108701
  1028701 | 108701
  1008701 | 108701
  2478701 | 108701
  2248701 |  18680
  1048701 | 108701
  2368701 | 108701
   968701 | 108701
   998701 | 108701
   138701 | 108701
  1198697 |  18644
(134 rows)
10.45.138.230 | SUCCESS | rc=0 >>
    id    | clubid 
----------+--------
  6448606 |  48606
 30728499 |  48606
    28625 | 178555
   308611 |  28592
 30608499 |  48606
   148606 |  48606
  2468499 | 178555
   458570 | 178555
  2328608 |  28592
  5038606 |  48606
   658570 | 178555
   498606 |  48606
   218499 |  28592
   988646 |  28592
  1988588 |  28592
   138643 |  28592
   338606 |  48606
   148591 | 178555
   228499 |  28592
  7638606 |  48606
   428643 | 178555
  3808499 | 178555
   268537 |  48606
  1448537 |  28592
    58537 |  28592
  1218555 | 178555
  1138555 | 178555
  1778555 | 178555
   118555 | 178555
   338572 |  28592
   448575 |  28592
   388575 |  48606
  2018575 | 178555
  2908575 |  28592
  2708575 |  48606
  4408571 | 178555
  3548571 |  48606
  1688571 |  48606
  2308574 |  28592
   278574 |  28592
   518574 |  28592
  2938573 |  28592
  1828570 | 178555
  6348570 | 178555
  1198570 | 178555
  2348570 | 178555
  6568570 | 178555
   298570 | 178555
  6148570 |  48606
  1558593 | 178555
   388593 |  28592
   308589 | 178555
   538589 | 178555
   388589 |  28592
   648589 | 178555
   248589 | 178555
  1528591 | 178555
  2018591 | 178555
   118591 | 178555
  5028591 |  48606
  1148590 |  28592
   268590 |  48606
  4468590 | 178555
  3128592 |  48606
   588592 |  28592
    98592 |  28592
   168592 |  28592
   508592 |  28592
 14538592 |  28592
  6368588 |  28592
  4358588 | 178555
  1658607 |  48606
   658609 | 178555
   898609 |  48606
   458609 | 178555
   208609 | 178555
  2438608 |  48606
   828611 |  28592
   868611 |  28592
   418606 |  48606
  1448606 | 178555
  8358606 |  48606
  4928606 |  48606
   818606 |  48606
  2188606 |  48606
   938627 | 178555
   448627 |  28592
   838627 |  48606
   838624 |  48606
   278624 |  48606
   238624 |  28592
   538628 | 568628
  4578628 | 568628
  3828628 | 568628
  4118628 | 568628
  4098628 | 568628
  1748625 |  28592
  1218625 | 178555
    38625 |  28592
  1038646 |  28592
   928646 |  28592
   498646 |  28592
   138646 | 178555
   508642 |  28592
  1188642 | 178555
   118643 |  28592
   468643 | 178555
  1738643 |  48606
  2088643 | 178555
  1998643 |  28592
  2128643 |  28592
   198643 |  28592
(112 rows)
10.97.9.192 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.50 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.10.202 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.97.11.144 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.48.8.142 | SUCCESS | rc=0 >>
 id | clubid 
----+--------
(0 rows)
10.45.139.170 | SUCCESS | rc=0 >>
   id    | clubid 
---------+--------
 2968719 |  48717
 1488719 |  38720
 1128718 |  48717
  288720 |  38720
 1848720 |  38720
  218720 |  38720
  758720 |  38720
 4158720 |  38720
 2618720 |  18721
 2238720 |  38720
  958720 |  38720
  478720 |  18721
 3838720 |  18721
 1798720 |  38720
 3968720 |  38720
 3948720 |  38720
 1308721 |  48717
  738721 |  38720
 3058722 |  48717
  358722 |  18721
 5948717 |  48717
   28717 |  48717
 5908717 |  48717
 1928717 |  48717
 6118717 |  48717
  758717 |  48717
  118717 |  18721
 1878717 |  48717
 2508717 |  48717
 2858717 |  48717
 4928717 |  38720
 4828740 |  18721
 1038740 |  48717
  808740 |  48717
   88738 |  38720
  218738 |  48717
 3178738 |  38720
 2468741 |  48717
  218741 |  38720
  128720 |  18721
  248735 |  38720
 3688738 |  18721
  868717 |  48717
 3218721 |  18721
  498735 |  18721
 2218721 |  48717
  948720 |  38720
  408735 |  48717
 2528740 |  18721
 3968738 |  18721
 2378717 |  48717
 4048738 |  18721
  728741 |  48717
  768720 |  38720
 3678720 |  38720
   88721 |  18721
  178738 |  18721
  258740 |  18721
  138738 |  18721
 1288717 |  48717
  168718 |  18721
 3278720 |  48717
  448740 |  18721
  918736 |  48717
  588721 |  18721
  258721 |  18721
 2818721 |  18721
 1538717 |  48717
 6158717 |  48717
 3198740 |  48717
  528736 |  18721
  448720 |  48717
 1188717 |  48717
  558721 |  18721
  338717 |  48717
  168722 |  48717
 2188719 |  18721
 3678738 |  18721
  148735 |  48717
  158717 |  18721
  388721 |  18721
 1438736 |  48717
 1728717 |  48717
  148719 |  18721
 2508741 |  48717
  538717 |  48717
 1998740 |  38720
 1618720 |  18721
 4108720 |  18721
 3208738 |  18721
(90 rows)
10.45.136.235 | SUCCESS | rc=0 >>
   id    | clubid  
---------+---------
  428739 |   38756
 2088752 |   38752
 3478739 |   78737
 3408739 |   78737
  358737 |   78737
 1228737 | 2218739
  858737 |   38756
 1698737 |   78737
  838737 |   78737
 1008737 |   78737
  238752 |   38752
  918737 |   38756
